id,xloc,yloc,cost,is_locked_out,epicentre
1157,-32.59,-3.72,5.0,0.0,0.0
1158,-32.58,-3.72,2.0,0.0,0.0
1159,-32.57,-3.72,1.0,0.0,0.0
1160,-32.56,-3.72,3.0,0.0,0.0
1161,-32.55,-3.72,10.0,0.0,0.0
1162,-32.54,-3.72,1.0,0.0,0.0
1163,-32.53,-3.72,6.0,0.0,0.0
1164,-32.52,-3.72,3.0,0.0,0.0
1165,-32.51,-3.72,9.0,0.0,0.0
1166,-32.5,-3.72,9.0,0.0,0.0
1167,-32.49,-3.72,5.0,0.0,0.0
1168,-32.48,-3.72,8.0,0.0,0.0
1169,-32.47,-3.72,10.0,0.0,0.0
1170,-32.46,-3.72,5.0,0.0,0.0
1171,-32.45,-3.72,4.0,0.0,0.0
1172,-32.44,-3.72,8.0,0.0,0.0
1173,-32.43,-3.72,6.0,0.0,0.0
1174,-32.42,-3.72,8.0,0.0,0.0
1175,-32.41,-3.72,8.0,0.0,0.0
1176,-32.4,-3.72,7.0,0.0,0.0
1177,-32.39,-3.72,2.0,0.0,0.0
1178,-32.38,-3.72,3.0,0.0,0.0
1179,-32.37,-3.72,8.0,0.0,0.0
1180,-32.36,-3.72,4.0,0.0,0.0
1181,-32.35,-3.72,2.0,0.0,0.0
1182,-32.34,-3.72,2.0,0.0,0.0
1183,-32.33,-3.72,9.0,0.0,0.0
1184,-32.32,-3.72,2.0,0.0,0.0
1185,-32.31,-3.72,8.0,0.0,0.0
1186,-32.3,-3.72,8.0,0.0,0.0
1187,-32.29,-3.72,10.0,0.0,0.0
1188,-32.28,-3.72,1.0,0.0,0.0
1189,-32.27,-3.72,5.0,0.0,0.0
1190,-32.26,-3.72,6.0,0.0,0.0
1191,-32.25,-3.72,1.0,0.0,0.0
1192,-32.24,-3.72,2.0,0.0,0.0
1193,-32.23,-3.72,5.0,0.0,0.0
1194,-32.22,-3.72,7.0,0.0,0.0
1195,-32.21,-3.72,5.0,0.0,0.0
1196,-32.2,-3.72,7.0,0.0,0.0
1197,-32.19,-3.72,5.0,0.0,0.0
1198,-32.18,-3.72,10.0,0.0,0.0
1199,-32.17,-3.72,6.0,0.0,0.0
1200,-32.16,-3.72,2.0,0.0,0.0
1201,-32.65,-3.71,8.0,0.0,0.0
1202,-32.64,-3.71,4.0,0.0,0.0
1203,-32.63,-3.71,1.0,0.0,0.0
1204,-32.62,-3.71,1.0,0.0,0.0
1205,-32.61,-3.71,3.0,0.0,0.0
1206,-32.6,-3.71,3.0,0.0,0.0
1207,-32.59,-3.71,1.0,0.0,0.0
1208,-32.58,-3.71,1.0,0.0,0.0
1209,-32.57,-3.71,2.0,0.0,0.0
1210,-32.56,-3.71,8.0,0.0,0.0
1211,-32.55,-3.71,3.0,0.0,0.0
1212,-32.54,-3.71,1.0,0.0,0.0
1213,-32.53,-3.71,6.0,0.0,0.0
1214,-32.52,-3.71,2.0,0.0,0.0
1215,-32.51,-3.71,8.0,0.0,0.0
1216,-32.5,-3.71,6.0,0.0,0.0
1217,-32.49,-3.71,10.0,0.0,0.0
1218,-32.48,-3.71,9.0,0.0,0.0
1219,-32.47,-3.71,9.0,0.0,0.0
1220,-32.46,-3.71,5.0,0.0,0.0
1221,-32.45,-3.71,7.0,0.0,0.0
1222,-32.44,-3.71,9.0,0.0,0.0
1223,-32.43,-3.71,9.0,0.0,0.0
1224,-32.42,-3.71,3.0,0.0,0.0
1225,-32.41,-3.71,8.0,0.0,0.0
1226,-32.4,-3.71,5.0,0.0,0.0
1227,-32.39,-3.71,6.0,0.0,0.0
1228,-32.38,-3.71,7.0,0.0,0.0
1229,-32.37,-3.71,10.0,0.0,0.0
1230,-32.36,-3.71,8.0,0.0,0.0
1231,-32.35,-3.71,5.0,0.0,0.0
1232,-32.34,-3.71,3.0,0.0,0.0
1233,-32.33,-3.71,9.0,0.0,0.0
1234,-32.32,-3.71,9.0,0.0,0.0
1235,-32.31,-3.71,3.0,0.0,0.0
1236,-32.3,-3.71,4.0,0.0,0.0
1237,-32.29,-3.71,7.0,0.0,0.0
1238,-32.28,-3.71,6.0,0.0,0.0
1239,-32.27,-3.71,8.0,0.0,0.0
1240,-32.26,-3.71,10.0,0.0,0.0
1241,-32.25,-3.71,6.0,0.0,0.0
1242,-32.24,-3.71,2.0,0.0,0.0
1243,-32.23,-3.71,5.0,0.0,0.0
1244,-32.22,-3.71,1.0,0.0,0.0
1245,-32.21,-3.71,7.0,0.0,0.0
1246,-32.2,-3.71,5.0,0.0,0.0
1247,-32.19,-3.71,4.0,0.0,0.0
1248,-32.18,-3.71,5.0,0.0,0.0
1249,-32.17,-3.71,10.0,0.0,0.0
1250,-32.16,-3.71,9.0,0.0,0.0
1251,-32.65,-3.7,2.0,0.0,0.0
1252,-32.64,-3.7,6.0,0.0,0.0
1253,-32.63,-3.7,7.0,0.0,0.0
1254,-32.62,-3.7,6.0,0.0,0.0
1255,-32.61,-3.7,8.0,0.0,0.0
1256,-32.6,-3.7,6.0,0.0,0.0
1257,-32.59,-3.7,2.0,0.0,0.0
1258,-32.58,-3.7,8.0,0.0,0.0
1259,-32.57,-3.7,7.0,0.0,0.0
1260,-32.56,-3.7,2.0,0.0,0.0
1261,-32.55,-3.7,9.0,0.0,0.0
1262,-32.54,-3.7,1.0,0.0,0.0
1263,-32.53,-3.7,7.0,0.0,0.0
1264,-32.52,-3.7,8.0,0.0,0.0
1265,-32.51,-3.7,9.0,0.0,0.0
1266,-32.5,-3.7,2.0,0.0,0.0
1267,-32.49,-3.7,1.0,0.0,0.0
1268,-32.48,-3.7,8.0,0.0,0.0
1269,-32.47,-3.7,5.0,0.0,0.0
1270,-32.46,-3.7,9.0,0.0,0.0
1271,-32.45,-3.7,7.0,0.0,0.0
1272,-32.44,-3.7,10.0,0.0,0.0
1273,-32.43,-3.7,6.0,0.0,0.0
1274,-32.42,-3.7,1.0,0.0,0.0
1275,-32.41,-3.7,10.0,0.0,0.0
1276,-32.4,-3.7,10.0,0.0,0.0
1277,-32.39,-3.7,2.0,0.0,0.0
1278,-32.38,-3.7,6.0,0.0,0.0
1279,-32.37,-3.7,6.0,0.0,4.0
1280,-32.36,-3.7,7.0,0.0,0.0
1281,-32.35,-3.7,3.0,0.0,0.0
1282,-32.34,-3.7,8.0,0.0,0.0
1283,-32.33,-3.7,7.0,0.0,0.0
1284,-32.32,-3.7,4.0,0.0,0.0
1285,-32.31,-3.7,10.0,0.0,0.0
1286,-32.3,-3.7,8.0,0.0,0.0
1287,-32.29,-3.7,2.0,0.0,0.0
1288,-32.28,-3.7,1.0,0.0,0.0
1289,-32.27,-3.7,5.0,0.0,0.0
1290,-32.26,-3.7,6.0,0.0,0.0
1291,-32.25,-3.7,8.0,0.0,0.0
1292,-32.24,-3.7,1.0,0.0,0.0
1293,-32.23,-3.7,8.0,0.0,0.0
1294,-32.22,-3.7,5.0,0.0,0.0
1295,-32.21,-3.7,7.0,0.0,0.0
1296,-32.2,-3.7,2.0,0.0,0.0
1297,-32.19,-3.7,3.0,0.0,0.0
1298,-32.18,-3.7,5.0,0.0,0.0
1299,-32.17,-3.7,5.0,0.0,0.0
1300,-32.16,-3.7,1.0,0.0,0.0
1301,-32.65,-3.69,9.0,0.0,0.0
1302,-32.64,-3.69,1.0,0.0,0.0
1303,-32.63,-3.69,8.0,0.0,0.0
1304,-32.62,-3.69,1.0,0.0,0.0
1305,-32.61,-3.69,4.0,0.0,0.0
1306,-32.6,-3.69,9.0,0.0,0.0
1307,-32.59,-3.69,4.0,0.0,0.0
1308,-32.58,-3.69,4.0,0.0,0.0
1309,-32.57,-3.69,4.0,0.0,0.0
1310,-32.56,-3.69,5.0,0.0,0.0
1311,-32.55,-3.69,4.0,0.0,0.0
1312,-32.54,-3.69,7.0,0.0,0.0
1313,-32.53,-3.69,10.0,0.0,0.0
1314,-32.52,-3.69,9.0,0.0,0.0
1315,-32.51,-3.69,7.0,0.0,0.0
1316,-32.5,-3.69,3.0,0.0,0.0
1317,-32.49,-3.69,5.0,0.0,0.0
1318,-32.48,-3.69,3.0,0.0,0.0
1319,-32.47,-3.69,9.0,0.0,0.0
1320,-32.46,-3.69,10.0,0.0,0.0
1321,-32.45,-3.69,4.0,0.0,0.0
1322,-32.44,-3.69,8.0,0.0,0.0
1323,-32.43,-3.69,5.0,0.0,0.0
1324,-32.42,-3.69,2.0,0.0,0.0
1325,-32.41,-3.69,10.0,0.0,0.0
1326,-32.4,-3.69,5.0,0.0,0.0
1327,-32.39,-3.69,9.0,0.0,0.0
1328,-32.38,-3.69,7.0,0.0,0.0
1329,-32.37,-3.69,9.0,0.0,0.0
1330,-32.36,-3.69,6.0,0.0,0.0
1331,-32.35,-3.69,1.0,0.0,0.0
1332,-32.34,-3.69,7.0,0.0,0.0
1333,-32.33,-3.69,3.0,0.0,0.0
1334,-32.32,-3.69,7.0,0.0,0.0
1335,-32.31,-3.69,2.0,0.0,0.0
1336,-32.3,-3.69,2.0,0.0,0.0
1337,-32.29,-3.69,8.0,0.0,0.0
1338,-32.28,-3.69,7.0,0.0,0.0
1339,-32.27,-3.69,1.0,0.0,0.0
1340,-32.26,-3.69,9.0,0.0,0.0
1341,-32.25,-3.69,6.0,0.0,0.0
1342,-32.24,-3.69,8.0,0.0,0.0
1343,-32.23,-3.69,1.0,0.0,0.0
1344,-32.22,-3.69,8.0,0.0,0.0
1345,-32.21,-3.69,8.0,0.0,0.0
1346,-32.2,-3.69,8.0,0.0,0.0
1347,-32.19,-3.69,5.0,0.0,0.0
1348,-32.18,-3.69,2.0,0.0,0.0
1349,-32.17,-3.69,3.0,0.0,0.0
1350,-32.16,-3.69,1.0,0.0,0.0
1351,-32.65,-3.68,4.0,0.0,0.0
1352,-32.64,-3.68,7.0,0.0,0.0
1353,-32.63,-3.68,6.0,0.0,0.0
1354,-32.62,-3.68,6.0,0.0,0.0
1355,-32.61,-3.68,3.0,0.0,0.0
1356,-32.6,-3.68,4.0,0.0,0.0
1357,-32.59,-3.68,10.0,0.0,0.0
1358,-32.58,-3.68,4.0,0.0,0.0
1359,-32.57,-3.68,2.0,0.0,0.0
1360,-32.56,-3.68,6.0,0.0,0.0
1361,-32.55,-3.68,7.0,0.0,0.0
1362,-32.54,-3.68,2.0,0.0,0.0
1363,-32.53,-3.68,1.0,0.0,0.0
1364,-32.52,-3.68,5.0,0.0,0.0
1365,-32.51,-3.68,1.0,0.0,0.0
1366,-32.5,-3.68,4.0,0.0,0.0
1367,-32.49,-3.68,1.0,0.0,0.0
1368,-32.48,-3.68,5.0,0.0,0.0
1369,-32.47,-3.68,10.0,0.0,0.0
1370,-32.46,-3.68,10.0,0.0,0.0
1371,-32.45,-3.68,3.0,0.0,0.0
1372,-32.44,-3.68,2.0,0.0,0.0
1373,-32.43,-3.68,7.0,0.0,0.0
1374,-32.42,-3.68,10.0,0.0,0.0
1375,-32.41,-3.68,5.0,0.0,0.0
1376,-32.4,-3.68,10.0,0.0,0.0
1377,-32.39,-3.68,3.0,0.0,0.0
1378,-32.38,-3.68,10.0,0.0,0.0
1379,-32.37,-3.68,7.0,0.0,0.0
1380,-32.36,-3.68,7.0,0.0,0.0
1381,-32.35,-3.68,4.0,0.0,0.0
1382,-32.34,-3.68,7.0,0.0,0.0
1383,-32.33,-3.68,8.0,0.0,0.0
1384,-32.32,-3.68,3.0,0.0,0.0
1385,-32.31,-3.68,10.0,0.0,0.0
1386,-32.3,-3.68,3.0,0.0,0.0
1387,-32.29,-3.68,8.0,0.0,0.0
1388,-32.28,-3.68,1.0,0.0,0.0
1389,-32.27,-3.68,2.0,0.0,0.0
1390,-32.26,-3.68,10.0,0.0,0.0
1391,-32.25,-3.68,5.0,0.0,0.0
1392,-32.24,-3.68,6.0,0.0,0.0
1393,-32.23,-3.68,1.0,0.0,0.0
1394,-32.22,-3.68,10.0,0.0,0.0
1395,-32.21,-3.68,7.0,0.0,0.0
1396,-32.2,-3.68,5.0,0.0,0.0
1397,-32.19,-3.68,2.0,0.0,0.0
1398,-32.18,-3.68,6.0,0.0,0.0
1399,-32.17,-3.68,7.0,0.0,0.0
1400,-32.16,-3.68,7.0,0.0,0.0
1401,-32.65,-3.67,2.0,0.0,0.0
1402,-32.64,-3.67,8.0,0.0,0.0
1403,-32.63,-3.67,2.0,0.0,0.0
1404,-32.62,-3.67,1.0,0.0,0.0
1405,-32.61,-3.67,8.0,0.0,0.0
1406,-32.6,-3.67,7.0,0.0,0.0
1407,-32.59,-3.67,4.0,0.0,0.0
1408,-32.58,-3.67,2.0,0.0,0.0
1409,-32.57,-3.67,4.0,0.0,0.0
1410,-32.56,-3.67,4.0,0.0,0.0
1411,-32.55,-3.67,5.0,0.0,0.0
1412,-32.54,-3.67,2.0,0.0,0.0
1413,-32.53,-3.67,2.0,0.0,0.0
1414,-32.52,-3.67,6.0,0.0,0.0
1415,-32.51,-3.67,1.0,0.0,0.0
1416,-32.5,-3.67,2.0,0.0,0.0
1417,-32.49,-3.67,10.0,0.0,0.0
1418,-32.48,-3.67,10.0,0.0,0.0
1419,-32.47,-3.67,7.0,0.0,0.0
1420,-32.46,-3.67,2.0,0.0,0.0
1421,-32.45,-3.67,4.0,0.0,0.0
1422,-32.44,-3.67,2.0,0.0,0.0
1423,-32.43,-3.67,1.0,0.0,0.0
1424,-32.42,-3.67,9.0,0.0,0.0
1425,-32.41,-3.67,5.0,0.0,0.0
1426,-32.4,-3.67,1.0,0.0,0.0
1427,-32.39,-3.67,9.0,0.0,0.0
1428,-32.38,-3.67,8.0,0.0,0.0
1429,-32.37,-3.67,8.0,0.0,0.0
1430,-32.36,-3.67,3.0,0.0,0.0
1431,-32.35,-3.67,5.0,0.0,0.0
1432,-32.34,-3.67,7.0,0.0,0.0
1433,-32.33,-3.67,4.0,0.0,0.0
1434,-32.32,-3.67,3.0,0.0,0.0
1435,-32.31,-3.67,2.0,0.0,0.0
1436,-32.3,-3.67,8.0,0.0,0.0
1437,-32.29,-3.67,4.0,0.0,0.0
1438,-32.28,-3.67,10.0,0.0,0.0
1439,-32.27,-3.67,5.0,0.0,0.0
1440,-32.26,-3.67,5.0,0.0,0.0
1441,-32.25,-3.67,7.0,0.0,0.0
1442,-32.24,-3.67,2.0,0.0,0.0
1443,-32.23,-3.67,5.0,0.0,0.0
1444,-32.22,-3.67,3.0,0.0,0.0
1445,-32.21,-3.67,3.0,0.0,0.0
1446,-32.2,-3.67,2.0,0.0,0.0
1447,-32.19,-3.67,7.0,0.0,0.0
1448,-32.18,-3.67,9.0,0.0,0.0
1449,-32.17,-3.67,1.0,0.0,0.0
1450,-32.16,-3.67,1.0,0.0,0.0
1451,-32.65,-3.66,1.0,0.0,0.0
1452,-32.64,-3.66,10.0,0.0,3.0
1453,-32.63,-3.66,7.0,0.0,0.0
1454,-32.62,-3.66,8.0,0.0,0.0
1455,-32.61,-3.66,10.0,0.0,0.0
1456,-32.6,-3.66,2.0,0.0,0.0
1457,-32.59,-3.66,3.0,0.0,0.0
1458,-32.58,-3.66,3.0,0.0,0.0
1459,-32.57,-3.66,7.0,0.0,0.0
1460,-32.56,-3.66,9.0,0.0,0.0
1461,-32.55,-3.66,10.0,0.0,0.0
1462,-32.54,-3.66,8.0,0.0,0.0
1463,-32.53,-3.66,4.0,0.0,0.0
1464,-32.52,-3.66,7.0,0.0,0.0
1465,-32.51,-3.66,3.0,0.0,0.0
1466,-32.5,-3.66,4.0,0.0,0.0
1467,-32.49,-3.66,10.0,0.0,0.0
1468,-32.48,-3.66,8.0,0.0,0.0
1469,-32.47,-3.66,6.0,0.0,0.0
1470,-32.46,-3.66,4.0,0.0,0.0
1471,-32.45,-3.66,7.0,0.0,0.0
1472,-32.44,-3.66,2.0,0.0,0.0
1473,-32.43,-3.66,1.0,0.0,0.0
1474,-32.42,-3.66,9.0,0.0,0.0
1475,-32.41,-3.66,10.0,0.0,0.0
1476,-32.4,-3.66,8.0,0.0,0.0
1477,-32.39,-3.66,3.0,0.0,0.0
1478,-32.38,-3.66,1.0,0.0,0.0
1479,-32.37,-3.66,7.0,0.0,0.0
1480,-32.36,-3.66,6.0,0.0,0.0
1481,-32.35,-3.66,2.0,0.0,0.0
1482,-32.34,-3.66,3.0,0.0,0.0
1483,-32.33,-3.66,8.0,0.0,0.0
1484,-32.32,-3.66,2.0,0.0,0.0
1485,-32.31,-3.66,3.0,0.0,0.0
1486,-32.3,-3.66,6.0,0.0,0.0
1487,-32.29,-3.66,6.0,0.0,0.0
1488,-32.28,-3.66,10.0,0.0,0.0
1489,-32.27,-3.66,3.0,0.0,0.0
1490,-32.26,-3.66,5.0,0.0,0.0
1491,-32.25,-3.66,5.0,0.0,0.0
1492,-32.24,-3.66,2.0,0.0,0.0
1493,-32.23,-3.66,10.0,0.0,0.0
1494,-32.22,-3.66,1.0,0.0,0.0
1495,-32.21,-3.66,6.0,0.0,0.0
1496,-32.2,-3.66,8.0,0.0,0.0
1497,-32.19,-3.66,8.0,0.0,0.0
1498,-32.18,-3.66,5.0,0.0,0.0
1499,-32.17,-3.66,3.0,0.0,0.0
1500,-32.16,-3.66,8.0,0.0,0.0
